Lead_ID,Lead_Source,Lead_Creation_Date,Region,Segment,Lead_Status,Campaign_Type,Converted_to_Opportunity,Time_to_Conversion (days)
2713,Inbound,2024-10-11,NA,Commercial,New,,No,
2714,Outbound,2024-09-30,NA,Enterprise,New,,No,
2715,Inbound,2024-01-20,NA,Enterprise,New,,No,
2716,Inbound,2024-08-26,APAC,SMB,New,,No,
2717,Partner,2024-09-26,EMEA,Commercial,Working,,No,
2718,Marketing Campaign,2024-11-05,NA,Strategic,New,In-Person Events,No,
2719,Marketing Campaign,2024-01-31,EMEA,SMB,New,In-Person Events,No,
2720,Inbound,2024-11-09,NA,SMB,Rejected,,No,
2721,Marketing Campaign,2024-04-13,NA,Commercial,New,In-Person Events,No,
2722,Marketing Campaign,2024-06-18,EMEA,Enterprise,New,Trade Shows/Exhibitions,No,
2723,Marketing Campaign,2024-07-04,EMEA,Strategic,Working,Webinars,No,
2724,Outbound,2024-05-07,NA,SMB,Working,,No,
2725,Outbound,2024-07-28,EMEA,Strategic,Converted,,Yes,7.0
2726,Inbound,2024-10-07,EMEA,Commercial,New,,No,
2727,Inbound,2024-09-09,APAC,SMB,Converted,,Yes,32.0
2728,Inbound,2024-01-19,EMEA,Enterprise,Converted,,Yes,6.0
2729,Inbound,2024-07-18,NA,SMB,Converted,,Yes,32.0
2730,Outbound,2024-08-07,APAC,SMB,New,,No,
2731,Partner,2024-05-15,EMEA,SMB,New,,No,
2732,Outbound,2024-08-10,EMEA,SMB,Working,,No,
2733,Inbound,2024-01-03,NA,Enterprise,Converted,,Yes,55.0
2734,Marketing Campaign,2024-08-23,NA,Strategic,Working,In-Person Events,No,
2735,Marketing Campaign,2024-12-07,APAC,Strategic,New,Trade Shows/Exhibitions,No,
2736,Marketing Campaign,2024-08-15,APAC,Enterprise,New,Whitepaper Downloads,No,
2737,Marketing Campaign,2024-05-21,NA,Strategic,Working,Webinars,No,
2738,Outbound,2024-01-09,EMEA,Enterprise,Converted,,Yes,35.0
2739,Marketing Campaign,2024-07-08,EMEA,SMB,New,Trade Shows/Exhibitions,No,
2740,Inbound,2024-12-15,EMEA,Commercial,New,,No,
2741,Outbound,2024-06-13,EMEA,Strategic,Working,,No,
2742,Inbound,2024-05-18,NA,Enterprise,Working,,No,
2743,Inbound,2024-10-02,NA,Commercial,Converted,,Yes,47.0
2744,Inbound,2024-10-17,EMEA,Commercial,Converted,,Yes,25.0
2745,Partner,2024-02-22,APAC,Commercial,Working,,No,
2746,Marketing Campaign,2024-06-23,EMEA,SMB,New,In-Person Events,No,
2747,Outbound,2024-04-19,NA,Enterprise,Working,,No,
2748,Inbound,2024-07-21,NA,SMB,Rejected,,No,
2749,Marketing Campaign,2024-05-15,NA,Strategic,Rejected,Paid Search (PPC/Google Ads),No,
2750,Partner,2024-01-04,NA,SMB,Converted,,Yes,11.0
2751,Outbound,2024-06-03,EMEA,SMB,New,,No,
2752,Partner,2024-06-20,NA,Commercial,Converted,,Yes,54.0
2753,Inbound,2024-12-23,NA,Commercial,Converted,,Yes,35.0
2754,Inbound,2024-02-16,APAC,Commercial,Working,,No,
2755,Marketing Campaign,2024-04-03,NA,Enterprise,New,Webinars,No,
2756,Inbound,2024-02-17,NA,Strategic,Rejected,,No,
2757,Outbound,2024-08-27,NA,Enterprise,Working,,No,
2758,Marketing Campaign,2024-12-12,APAC,Strategic,New,Email Nurture Campaigns,No,
2759,Partner,2024-07-31,EMEA,Enterprise,New,,No,
2760,Inbound,2024-12-05,NA,SMB,Working,,No,
2761,Inbound,2024-11-19,NA,Enterprise,Working,,No,
2762,Inbound,2024-05-18,NA,Enterprise,New,,No,
2763,Partner,2024-07-23,EMEA,SMB,Converted,,Yes,18.0
2764,Outbound,2024-03-13,NA,Enterprise,Converted,,Yes,43.0
2765,Inbound,2024-01-04,EMEA,SMB,Converted,,Yes,58.0
2766,Marketing Campaign,2024-03-16,NA,Commercial,New,Email Nurture Campaigns,No,
2767,Outbound,2024-11-24,NA,Enterprise,Working,,No,
2768,Inbound,2024-03-17,APAC,Strategic,New,,No,
2769,Outbound,2024-10-30,NA,Commercial,New,,No,
2770,Partner,2024-09-12,EMEA,SMB,New,,No,
2771,Inbound,2024-04-11,EMEA,Commercial,Converted,,Yes,43.0
2772,Inbound,2024-04-15,APAC,SMB,New,,No,
2773,Marketing Campaign,2024-11-28,EMEA,Commercial,New,Whitepaper Downloads,No,
2774,Outbound,2024-02-08,NA,Enterprise,New,,No,
2775,Outbound,2024-11-09,EMEA,Commercial,Working,,No,
2776,Outbound,2024-10-01,NA,Commercial,Rejected,,No,
2777,Inbound,2024-03-28,NA,Commercial,Rejected,,No,
2778,Inbound,2024-07-29,EMEA,SMB,New,,No,
2779,Outbound,2024-03-17,EMEA,SMB,New,,No,
2780,Inbound,2024-03-17,APAC,Enterprise,New,,No,
2781,Inbound,2024-01-28,NA,Commercial,Converted,,Yes,59.0
2782,Marketing Campaign,2024-09-01,NA,Commercial,New,In-Person Events,No,
2783,Marketing Campaign,2024-03-06,APAC,Enterprise,New,Trade Shows/Exhibitions,No,
2784,Marketing Campaign,2024-09-22,APAC,Enterprise,Working,In-Person Events,No,
2785,Marketing Campaign,2024-07-23,EMEA,Enterprise,New,Paid Search (PPC/Google Ads),No,
2786,Inbound,2024-02-27,APAC,Strategic,New,,No,
2787,Marketing Campaign,2024-07-19,EMEA,SMB,New,Whitepaper Downloads,No,
2788,Inbound,2024-08-12,EMEA,Enterprise,New,,No,
2789,Marketing Campaign,2024-05-21,APAC,Enterprise,Working,Email Nurture Campaigns,No,
2790,Marketing Campaign,2024-03-24,EMEA,SMB,Rejected,Sponsored Content,No,
2791,Partner,2024-05-22,EMEA,Commercial,New,,No,
2792,Marketing Campaign,2024-12-17,EMEA,SMB,New,Trade Shows/Exhibitions,No,
2793,Outbound,2024-02-02,NA,Strategic,Rejected,,No,
2794,Inbound,2024-05-31,NA,Commercial,Converted,,Yes,13.0
2795,Outbound,2024-06-06,NA,Enterprise,New,,No,
2796,Outbound,2024-05-20,APAC,SMB,Working,,No,
2797,Inbound,2024-09-07,NA,Strategic,New,,No,
2798,Partner,2024-10-29,EMEA,Commercial,Converted,,Yes,27.0
2799,Marketing Campaign,2024-04-21,APAC,SMB,Rejected,Trade Shows/Exhibitions,No,
2800,Inbound,2024-05-23,EMEA,Commercial,Working,,No,
2801,Marketing Campaign,2024-07-27,EMEA,Commercial,Working,Webinars,No,
2802,Marketing Campaign,2024-08-11,EMEA,SMB,New,Webinars,No,
2803,Marketing Campaign,2024-02-12,NA,Strategic,Working,Sponsored Content,No,
2804,Marketing Campaign,2024-09-20,EMEA,SMB,Working,Paid Search (PPC/Google Ads),No,
2805,Outbound,2024-08-31,EMEA,SMB,Working,,No,
2806,Marketing Campaign,2024-01-03,EMEA,Enterprise,New,Trade Shows/Exhibitions,No,
2807,Marketing Campaign,2024-05-04,EMEA,Enterprise,Working,Paid Search (PPC/Google Ads),No,
2808,Inbound,2024-09-24,NA,Commercial,Working,,No,
2809,Outbound,2024-03-24,APAC,Enterprise,New,,No,
2810,Partner,2024-01-16,NA,SMB,New,,No,
2811,Inbound,2024-11-29,EMEA,Enterprise,New,,No,
2812,Partner,2024-02-28,EMEA,SMB,Converted,,Yes,16.0
2813,Partner,2024-06-25,APAC,SMB,Working,,No,
2814,Inbound,2024-03-03,EMEA,Commercial,Converted,,Yes,33.0
2815,Outbound,2024-02-18,APAC,Enterprise,New,,No,
2816,Marketing Campaign,2024-11-02,EMEA,SMB,Rejected,Paid Search (PPC/Google Ads),No,
2817,Outbound,2024-09-02,APAC,Strategic,Converted,,Yes,42.0
2818,Inbound,2024-10-15,EMEA,SMB,New,,No,
2819,Inbound,2024-10-12,NA,Enterprise,New,,No,
2820,Outbound,2024-11-27,NA,Enterprise,New,,No,
2821,Marketing Campaign,2024-01-15,NA,Commercial,Rejected,Trade Shows/Exhibitions,No,
2822,Inbound,2024-12-03,EMEA,Enterprise,New,,No,
2823,Partner,2024-09-11,NA,SMB,New,,No,
2824,Inbound,2024-04-01,NA,SMB,New,,No,
2825,Inbound,2024-10-05,EMEA,Enterprise,Converted,,Yes,43.0
2826,Marketing Campaign,2024-07-24,EMEA,Commercial,New,Webinars,No,
2827,Partner,2024-04-03,NA,Enterprise,New,,No,
2828,Inbound,2024-08-12,EMEA,Strategic,Working,,No,
2829,Outbound,2024-10-27,NA,Commercial,Working,,No,
2830,Inbound,2024-11-13,EMEA,SMB,Working,,No,
2831,Outbound,2024-07-17,NA,Commercial,Working,,No,
2832,Partner,2024-09-27,EMEA,SMB,Converted,,Yes,26.0
2833,Inbound,2024-08-21,NA,Commercial,Converted,,Yes,8.0
2834,Inbound,2024-02-15,EMEA,Commercial,Converted,,Yes,52.0
2835,Outbound,2024-03-04,EMEA,SMB,New,,No,
2836,Marketing Campaign,2024-08-17,EMEA,Commercial,Converted,Sponsored Content,Yes,11.0
2837,Marketing Campaign,2024-09-05,APAC,Enterprise,New,Webinars,No,
2838,Inbound,2024-09-02,EMEA,Enterprise,New,,No,
2839,Marketing Campaign,2024-03-15,NA,Commercial,Rejected,In-Person Events,No,
2840,Outbound,2024-06-05,EMEA,Commercial,Converted,,Yes,44.0
2841,Outbound,2024-08-10,EMEA,SMB,Working,,No,
2842,Marketing Campaign,2024-07-08,NA,Strategic,Converted,Webinars,Yes,12.0
2843,Marketing Campaign,2024-02-21,NA,Enterprise,Rejected,Email Nurture Campaigns,No,
2844,Marketing Campaign,2024-03-28,APAC,Enterprise,Working,In-Person Events,No,
2845,Outbound,2024-11-08,APAC,Enterprise,Working,,No,
2846,Outbound,2024-12-04,NA,Commercial,Converted,,Yes,56.0
2847,Marketing Campaign,2024-03-06,NA,Commercial,New,Sponsored Content,No,
2848,Inbound,2024-05-29,NA,SMB,New,,No,
2849,Outbound,2024-01-20,EMEA,Enterprise,Converted,,Yes,39.0
2850,Outbound,2024-02-02,APAC,Commercial,New,,No,
2851,Partner,2024-11-23,NA,SMB,New,,No,
2852,Inbound,2024-10-07,NA,Strategic,New,,No,
2853,Inbound,2024-02-15,EMEA,Strategic,New,,No,
2854,Marketing Campaign,2024-03-13,EMEA,SMB,Rejected,Paid Social Ads,No,
2855,Inbound,2024-12-19,APAC,Strategic,Working,,No,
2856,Outbound,2024-11-08,EMEA,Enterprise,Working,,No,
2857,Inbound,2024-12-08,NA,Enterprise,Rejected,,No,
2858,Inbound,2024-05-12,EMEA,Enterprise,Rejected,,No,
2859,Inbound,2024-02-24,APAC,SMB,Working,,No,
2860,Inbound,2024-03-01,EMEA,Strategic,Rejected,,No,
2861,Marketing Campaign,2024-12-10,APAC,Enterprise,Working,Sponsored Content,No,
2862,Inbound,2024-01-08,EMEA,SMB,New,,No,
2863,Marketing Campaign,2024-09-28,APAC,SMB,New,Trade Shows/Exhibitions,No,
2864,Outbound,2024-09-02,NA,Strategic,Working,,No,
2865,Outbound,2024-06-24,EMEA,SMB,Working,,No,
2866,Outbound,2024-04-25,NA,Strategic,Working,,No,
2867,Outbound,2024-11-12,EMEA,Commercial,Working,,No,
2868,Marketing Campaign,2024-09-27,EMEA,Commercial,New,Whitepaper Downloads,No,
2869,Inbound,2024-07-11,APAC,Commercial,New,,No,
2870,Outbound,2024-05-29,NA,Commercial,Working,,No,
2871,Marketing Campaign,2024-05-10,EMEA,Enterprise,New,Webinars,No,
2872,Marketing Campaign,2024-04-11,EMEA,SMB,Working,In-Person Events,No,
2873,Marketing Campaign,2024-11-05,EMEA,SMB,Working,Email Nurture Campaigns,No,
2874,Outbound,2024-09-26,APAC,SMB,Working,,No,
2875,Marketing Campaign,2024-10-18,EMEA,Commercial,New,Webinars,No,
2876,Outbound,2024-07-28,APAC,Commercial,Working,,No,
2877,Outbound,2024-12-26,APAC,Commercial,Converted,,Yes,13.0
2878,Inbound,2024-12-03,EMEA,Enterprise,Rejected,,No,
2879,Outbound,2024-03-07,EMEA,Commercial,Converted,,Yes,55.0
2880,Inbound,2024-01-10,APAC,Enterprise,Working,,No,
2881,Inbound,2024-02-18,EMEA,Enterprise,New,,No,
2882,Marketing Campaign,2024-04-20,EMEA,SMB,Working,Sponsored Content,No,
2883,Inbound,2024-11-16,EMEA,Enterprise,Rejected,,No,
2884,Inbound,2024-08-06,NA,Strategic,New,,No,
2885,Inbound,2024-02-26,NA,Commercial,New,,No,
2886,Marketing Campaign,2024-10-09,EMEA,Strategic,New,Trade Shows/Exhibitions,No,
2887,Outbound,2024-04-22,EMEA,Enterprise,Converted,,Yes,17.0
2888,Outbound,2024-05-12,APAC,Commercial,Working,,No,
2889,Marketing Campaign,2024-03-11,NA,Commercial,New,In-Person Events,No,
2890,Marketing Campaign,2024-03-23,NA,SMB,Converted,Email Nurture Campaigns,Yes,43.0
2891,Inbound,2024-02-26,NA,Commercial,Working,,No,
2892,Partner,2024-12-14,NA,Enterprise,New,,No,
2893,Marketing Campaign,2024-09-27,NA,SMB,New,Whitepaper Downloads,No,
2894,Partner,2024-04-20,EMEA,Commercial,New,,No,
2895,Inbound,2024-12-22,EMEA,Enterprise,Working,,No,
2896,Marketing Campaign,2024-03-16,NA,Commercial,New,In-Person Events,No,
2897,Outbound,2024-06-06,NA,SMB,Working,,No,
2898,Inbound,2024-01-20,APAC,Enterprise,Converted,,Yes,24.0
2899,Outbound,2024-05-10,EMEA,Commercial,Working,,No,
2900,Inbound,2024-11-24,APAC,Enterprise,New,,No,
2901,Inbound,2024-05-01,APAC,Commercial,Working,,No,
2902,Marketing Campaign,2024-02-10,EMEA,SMB,Converted,Email Nurture Campaigns,Yes,25.0
2903,Inbound,2024-06-15,NA,Commercial,New,,No,
2904,Outbound,2024-05-09,NA,Commercial,New,,No,
2905,Outbound,2024-01-23,APAC,Enterprise,Working,,No,
2906,Inbound,2024-10-05,NA,Enterprise,Working,,No,
2907,Marketing Campaign,2024-09-07,NA,Enterprise,New,Whitepaper Downloads,No,
2908,Inbound,2024-01-09,NA,Commercial,Converted,,Yes,51.0
2909,Inbound,2024-01-13,EMEA,Commercial,Working,,No,
2910,Inbound,2024-11-02,EMEA,Strategic,Rejected,,No,
2911,Inbound,2024-11-15,NA,Enterprise,New,,No,
2912,Inbound,2024-02-21,NA,Commercial,Converted,,Yes,23.0
2913,Partner,2024-07-27,NA,Commercial,New,,No,
2914,Marketing Campaign,2024-02-07,NA,Commercial,Working,Webinars,No,
2915,Inbound,2024-04-09,EMEA,SMB,Working,,No,
2916,Partner,2024-07-11,NA,Enterprise,New,,No,
2917,Partner,2024-07-09,EMEA,Enterprise,Converted,,Yes,6.0
2918,Marketing Campaign,2024-02-20,APAC,SMB,New,Sponsored Content,No,
2919,Outbound,2024-05-20,APAC,Commercial,Working,,No,
2920,Inbound,2024-06-16,NA,Enterprise,New,,No,
2921,Inbound,2024-11-06,EMEA,Enterprise,Converted,,Yes,48.0
2922,Partner,2024-04-18,EMEA,Commercial,New,,No,
2923,Marketing Campaign,2024-07-25,NA,SMB,Converted,In-Person Events,Yes,44.0
2924,Inbound,2024-10-26,NA,Enterprise,Converted,,Yes,34.0
2925,Outbound,2024-04-19,NA,Commercial,Converted,,Yes,27.0
2926,Marketing Campaign,2024-07-14,EMEA,Commercial,New,Trade Shows/Exhibitions,No,
2927,Marketing Campaign,2024-05-31,NA,Commercial,Working,In-Person Events,No,
2928,Marketing Campaign,2024-08-30,NA,Strategic,New,Trade Shows/Exhibitions,No,
2929,Marketing Campaign,2024-05-07,EMEA,Enterprise,Converted,Trade Shows/Exhibitions,Yes,59.0
2930,Outbound,2024-04-14,NA,Strategic,Converted,,Yes,44.0
2931,Outbound,2024-01-10,EMEA,Commercial,Working,,No,
2932,Partner,2024-12-21,NA,SMB,Converted,,Yes,17.0
2933,Inbound,2024-05-27,APAC,Commercial,New,,No,
2934,Outbound,2024-12-30,NA,Commercial,Working,,No,
2935,Partner,2024-12-29,APAC,SMB,New,,No,
2936,Inbound,2024-05-19,NA,SMB,Rejected,,No,
2937,Marketing Campaign,2024-07-08,EMEA,Enterprise,Converted,Paid Search (PPC/Google Ads),Yes,37.0
2938,Outbound,2024-04-03,NA,Enterprise,Converted,,Yes,36.0
2939,Marketing Campaign,2024-08-16,NA,Commercial,Rejected,Whitepaper Downloads,No,
2940,Inbound,2024-03-03,EMEA,Strategic,New,,No,
2941,Inbound,2024-12-05,EMEA,Commercial,Rejected,,No,
2942,Partner,2024-01-25,NA,SMB,New,,No,
2943,Inbound,2024-09-24,EMEA,SMB,Converted,,Yes,32.0
2944,Partner,2024-10-07,EMEA,SMB,Converted,,Yes,28.0
2945,Marketing Campaign,2024-01-11,NA,Commercial,New,Webinars,No,
2946,Inbound,2024-11-15,EMEA,Commercial,New,,No,
2947,Outbound,2024-07-19,APAC,Strategic,New,,No,
2948,Outbound,2024-05-05,EMEA,SMB,Rejected,,No,
2949,Outbound,2024-11-01,NA,SMB,New,,No,
2950,Marketing Campaign,2024-07-08,NA,Commercial,Working,Paid Search (PPC/Google Ads),No,
2951,Marketing Campaign,2024-03-29,NA,SMB,Converted,Trade Shows/Exhibitions,Yes,46.0
2952,Partner,2024-12-20,EMEA,Enterprise,New,,No,
2953,Partner,2024-04-25,APAC,Enterprise,Working,,No,
2954,Outbound,2024-12-17,NA,SMB,Working,,No,
2955,Marketing Campaign,2024-06-25,APAC,Commercial,New,Sponsored Content,No,
2956,Partner,2024-01-14,EMEA,SMB,Converted,,Yes,32.0
2957,Partner,2024-09-13,EMEA,Enterprise,New,,No,
2958,Marketing Campaign,2024-07-27,NA,Commercial,New,In-Person Events,No,
2959,Inbound,2024-10-07,EMEA,Commercial,Working,,No,
2960,Marketing Campaign,2024-11-23,NA,Commercial,Working,Paid Search (PPC/Google Ads),No,
2961,Inbound,2024-11-20,EMEA,Enterprise,Rejected,,No,
2962,Inbound,2024-04-14,NA,SMB,Converted,,Yes,34.0
2963,Inbound,2024-05-26,APAC,SMB,Working,,No,
2964,Marketing Campaign,2024-10-05,NA,Enterprise,New,Paid Search (PPC/Google Ads),No,
2965,Marketing Campaign,2024-01-09,APAC,Commercial,New,Whitepaper Downloads,No,
2966,Partner,2024-04-27,NA,SMB,New,,No,
2967,Partner,2024-04-03,NA,SMB,Working,,No,
2968,Outbound,2024-05-23,APAC,SMB,Converted,,Yes,57.0
2969,Marketing Campaign,2024-10-15,APAC,SMB,New,Paid Search (PPC/Google Ads),No,
2970,Outbound,2024-01-14,NA,Commercial,New,,No,
2971,Outbound,2024-09-13,EMEA,Commercial,Working,,No,
2972,Inbound,2024-12-11,NA,Enterprise,New,,No,
2973,Marketing Campaign,2024-07-04,EMEA,Enterprise,Converted,Webinars,Yes,45.0
2974,Partner,2024-12-10,NA,SMB,Working,,No,
2975,Outbound,2024-07-25,NA,Enterprise,Working,,No,
2976,Inbound,2024-12-11,APAC,Strategic,New,,No,
2977,Marketing Campaign,2024-06-20,APAC,SMB,Rejected,Paid Search (PPC/Google Ads),No,
2978,Inbound,2024-09-26,NA,SMB,New,,No,
2979,Partner,2024-08-08,EMEA,Strategic,Converted,,Yes,33.0
2980,Marketing Campaign,2024-05-31,APAC,Commercial,New,Webinars,No,
2981,Outbound,2024-04-20,EMEA,SMB,Converted,,Yes,38.0
2982,Inbound,2024-07-01,NA,Enterprise,Converted,,Yes,55.0
2983,Partner,2024-12-04,EMEA,Enterprise,New,,No,
2984,Marketing Campaign,2024-03-12,EMEA,SMB,Converted,In-Person Events,Yes,26.0
2985,Outbound,2024-10-09,APAC,Enterprise,Working,,No,
2986,Marketing Campaign,2024-03-14,EMEA,Strategic,New,Sponsored Content,No,
2987,Inbound,2024-12-20,NA,SMB,New,,No,
2988,Outbound,2024-08-02,EMEA,SMB,Working,,No,
2989,Partner,2024-11-23,APAC,Enterprise,Working,,No,
2990,Marketing Campaign,2024-01-23,APAC,SMB,Converted,Sponsored Content,Yes,29.0
2991,Inbound,2024-03-08,EMEA,Enterprise,Converted,,Yes,18.0
2992,Marketing Campaign,2024-12-27,EMEA,SMB,Working,Webinars,No,
2993,Outbound,2024-04-02,NA,Enterprise,Converted,,Yes,14.0
2994,Outbound,2024-11-16,EMEA,SMB,Working,,No,
2995,Inbound,2024-11-19,NA,Enterprise,New,,No,
2996,Marketing Campaign,2024-03-03,EMEA,Enterprise,Rejected,In-Person Events,No,
2997,Inbound,2024-08-11,EMEA,Commercial,New,,No,
2998,Inbound,2024-08-12,NA,Enterprise,New,,No,
2999,Inbound,2024-12-11,EMEA,SMB,Converted,,Yes,14.0
3000,Marketing Campaign,2024-12-02,APAC,Enterprise,Working,In-Person Events,No,
3001,Partner,2024-04-12,EMEA,Commercial,New,,No,
3002,Marketing Campaign,2024-08-02,EMEA,Commercial,New,Webinars,No,
3003,Inbound,2024-07-10,APAC,Enterprise,Working,,No,
3004,Partner,2024-06-08,NA,Commercial,Rejected,,No,
3005,Outbound,2024-07-25,NA,SMB,Working,,No,
3006,Marketing Campaign,2024-09-25,EMEA,Enterprise,Working,In-Person Events,No,
3007,Marketing Campaign,2024-07-12,NA,Enterprise,New,In-Person Events,No,
3008,Inbound,2024-05-31,NA,Commercial,New,,No,
3009,Partner,2024-08-24,EMEA,Commercial,New,,No,
3010,Inbound,2024-03-28,APAC,Commercial,New,,No,
3011,Outbound,2024-01-11,NA,Commercial,Working,,No,
3012,Inbound,2024-07-05,EMEA,SMB,New,,No,
3013,Inbound,2024-08-01,NA,Enterprise,New,,No,
3014,Outbound,2024-01-15,NA,Commercial,Converted,,Yes,12.0
3015,Partner,2024-09-22,EMEA,Commercial,Converted,,Yes,18.0
3016,Inbound,2024-10-23,NA,SMB,Rejected,,No,
3017,Partner,2024-03-13,EMEA,Strategic,Working,,No,
3018,Outbound,2024-02-21,NA,Commercial,New,,No,
3019,Inbound,2024-05-07,NA,Strategic,Converted,,Yes,49.0
3020,Marketing Campaign,2024-01-28,NA,Commercial,New,Webinars,No,
3021,Inbound,2024-03-05,APAC,Enterprise,Working,,No,
3022,Outbound,2024-01-17,EMEA,Enterprise,Converted,,Yes,42.0
3023,Partner,2024-12-16,NA,Commercial,Converted,,Yes,36.0
3024,Inbound,2024-05-17,NA,Commercial,Rejected,,No,
3025,Inbound,2024-11-14,NA,Enterprise,Converted,,Yes,57.0
3026,Outbound,2024-08-16,NA,Commercial,Working,,No,
3027,Marketing Campaign,2024-09-10,EMEA,Commercial,New,Email Nurture Campaigns,No,
3028,Partner,2024-07-28,EMEA,Enterprise,Rejected,,No,
3029,Partner,2024-10-20,EMEA,Enterprise,New,,No,
3030,Partner,2024-08-18,APAC,SMB,Rejected,,No,
3031,Inbound,2024-08-28,EMEA,Commercial,New,,No,
3032,Outbound,2024-03-10,APAC,SMB,New,,No,
3033,Marketing Campaign,2024-04-13,NA,SMB,Converted,Whitepaper Downloads,Yes,49.0
3034,Inbound,2024-07-22,EMEA,Commercial,New,,No,
3035,Inbound,2024-02-22,NA,Enterprise,Converted,,Yes,36.0
3036,Inbound,2024-11-25,APAC,Commercial,New,,No,
3037,Outbound,2024-02-23,APAC,Commercial,Converted,,Yes,7.0
3038,Marketing Campaign,2024-10-02,EMEA,Commercial,Working,Webinars,No,
3039,Inbound,2024-11-30,EMEA,Enterprise,Working,,No,
3040,Outbound,2024-01-31,EMEA,Enterprise,New,,No,
3041,Inbound,2024-05-14,EMEA,SMB,New,,No,
3042,Marketing Campaign,2024-02-27,NA,Commercial,Converted,Email Nurture Campaigns,Yes,24.0
3043,Inbound,2024-04-14,APAC,SMB,New,,No,
3044,Outbound,2024-09-22,EMEA,Commercial,New,,No,
3045,Partner,2024-01-10,NA,SMB,Working,,No,
3046,Partner,2024-09-09,NA,Commercial,Working,,No,
3047,Outbound,2024-10-21,EMEA,Commercial,New,,No,
3048,Inbound,2024-06-04,EMEA,Strategic,New,,No,
3049,Outbound,2024-06-06,NA,SMB,New,,No,
3050,Inbound,2024-02-06,APAC,Enterprise,Converted,,Yes,17.0
3051,Inbound,2024-04-28,NA,Enterprise,New,,No,
3052,Outbound,2024-03-07,EMEA,SMB,Rejected,,No,
3053,Inbound,2024-08-29,EMEA,SMB,New,,No,
3054,Inbound,2024-10-25,EMEA,Commercial,New,,No,
3055,Partner,2024-07-31,NA,Commercial,Working,,No,
3056,Marketing Campaign,2024-11-03,NA,SMB,New,Sponsored Content,No,
3057,Partner,2024-04-10,EMEA,Commercial,Working,,No,
3058,Inbound,2024-02-25,APAC,SMB,Converted,,Yes,59.0
3059,Inbound,2024-11-27,NA,Enterprise,New,,No,
3060,Marketing Campaign,2024-11-19,NA,Strategic,Converted,Webinars,Yes,27.0
3061,Inbound,2024-08-26,APAC,SMB,New,,No,
3062,Inbound,2024-08-18,EMEA,SMB,New,,No,
3063,Outbound,2024-12-27,APAC,Commercial,New,,No,
3064,Partner,2024-04-01,EMEA,Enterprise,Rejected,,No,
3065,Partner,2024-10-05,EMEA,Commercial,New,,No,
3066,Inbound,2024-04-18,APAC,SMB,Converted,,Yes,23.0
3067,Inbound,2024-11-12,APAC,SMB,Working,,No,
3068,Marketing Campaign,2024-06-16,NA,Commercial,New,Webinars,No,
3069,Inbound,2024-10-26,NA,SMB,Working,,No,
3070,Partner,2024-08-05,NA,SMB,Converted,,Yes,20.0
3071,Partner,2024-08-09,APAC,Enterprise,Converted,,Yes,40.0
3072,Partner,2024-06-09,EMEA,Commercial,Working,,No,
3073,Inbound,2024-01-16,APAC,SMB,Converted,,Yes,39.0
3074,Inbound,2024-10-04,NA,Commercial,New,,No,
3075,Outbound,2024-02-26,NA,SMB,Rejected,,No,
3076,Marketing Campaign,2024-03-02,NA,Commercial,Converted,Webinars,Yes,51.0
3077,Marketing Campaign,2024-12-28,NA,Strategic,Converted,Webinars,Yes,51.0
3078,Inbound,2024-11-22,APAC,Enterprise,Converted,,Yes,54.0
3079,Inbound,2024-08-29,NA,Commercial,Working,,No,
3080,Marketing Campaign,2024-03-30,APAC,Enterprise,Working,Webinars,No,
3081,Partner,2024-03-12,EMEA,Enterprise,Working,,No,
3082,Marketing Campaign,2024-11-21,NA,Commercial,New,Trade Shows/Exhibitions,No,
3083,Inbound,2024-01-30,APAC,Enterprise,Working,,No,
3084,Outbound,2024-12-24,NA,Strategic,New,,No,
3085,Partner,2024-10-14,NA,Strategic,Working,,No,
3086,Partner,2024-03-26,NA,Commercial,New,,No,
3087,Outbound,2024-08-21,APAC,SMB,New,,No,
3088,Inbound,2024-08-22,APAC,Commercial,New,,No,
3089,Outbound,2024-11-08,EMEA,SMB,Converted,,Yes,58.0
3090,Inbound,2024-12-30,APAC,SMB,New,,No,
3091,Outbound,2024-09-21,NA,Enterprise,Converted,,Yes,11.0
3092,Marketing Campaign,2024-10-13,EMEA,SMB,New,Trade Shows/Exhibitions,No,
3093,Outbound,2024-11-22,APAC,SMB,Working,,No,
3094,Marketing Campaign,2024-09-25,NA,Commercial,New,Whitepaper Downloads,No,
3095,Inbound,2024-07-04,APAC,Strategic,New,,No,
3096,Partner,2024-05-10,EMEA,Strategic,Working,,No,
