Opportunity_ID,Created_Date,Region,Segment,Opportunity_Type,Deal_Stage,Salesperson,Closed_Lost_Reason,Sales_Cycle_Days,Closed_Date,Deal_Size (£),Closed_Month
1294,2024-07-12 20:47:36.876664806,EMEA,Enterprise,Renewal,Closed Lost,EMEA6,Budget Constraints,66,2024-09-09 20:47:36.876664806,150869.43325144768,2024-09
1295,2024-07-11 17:45:28.230258708,EMEA,Strategic,New Customer,Discovery,EMEA5,,89,2024-08-07 17:45:28.230258708,347960.4576143016,2024-08
1296,2024-11-25 11:21:38.433804652,North America,SMB,Renewal,Qualified,NA5,,21,2024-12-31 00:00:00.000000000,9081.115609372451,2024-12
1297,2024-11-03 15:15:26.387925680,North America,Enterprise,Renewal,Negotiation,NA4,,55,2024-12-31 00:00:00.000000000,160462.45117513632,2024-12
1298,2024-07-01 21:56:07.372973410,North America,SMB,New Customer,Closed Won,NA2,,25,2024-08-08 21:56:07.372973410,10185.89392326086,2024-08
1299,2024-11-15 15:52:04.975071888,EMEA,Commercial,Renewal,Proposal,EMEA6,,51,2024-12-31 00:00:00.000000000,24369.69602398296,2024-12
1300,2024-07-23 12:20:11.979917786,EMEA,Strategic,Renewal,Qualified,EMEA9,,82,2024-10-30 12:20:11.979917786,313044.0262743694,2024-10
1301,2024-02-21 16:37:55.815649574,North America,Commercial,New Customer,Closed Won,NA1,,36,2024-04-05 16:37:55.815649574,59210.94518919408,2024-04
1302,2024-09-27 21:00:28.895850064,APAC,Strategic,Renewal,Closed Lost,APAC3,Pricing,90,2024-12-12 21:00:28.895850064,305611.95376553724,2024-12
1303,2024-03-31 08:37:43.144287591,North America,Enterprise,New Customer,Closed Lost,NA1,Lost to Internal Solution,68,2024-06-28 08:37:43.144287591,168293.12436983793,2024-06
1304,2024-07-16 13:10:02.410401016,EMEA,Commercial,New Customer,Discovery,EMEA4,,43,2024-12-31 00:00:00.000000000,56764.98525981179,2024-12
1305,2024-02-27 19:47:29.661487873,EMEA,Commercial,Renewal,Closed Lost,EMEA9,Poor Customer Support,56,2024-04-02 19:47:29.661487873,58226.32432047702,2024-04
1306,2024-07-06 19:56:43.152599224,APAC,Commercial,Renewal,Qualified,APAC2,,55,2024-11-07 19:56:43.152599224,45946.02006244237,2024-11
1307,2024-08-22 00:02:24.695395952,EMEA,Commercial,Renewal,Discovery,EMEA3,,44,2024-12-31 00:00:00.000000000,45180.13908196795,2024-12
1308,2024-10-04 03:14:33.706743120,EMEA,SMB,Renewal,Closed Lost,EMEA2,Competitor,25,2024-12-31 00:00:00.000000000,12617.366252623382,2024-12
1309,2024-06-24 12:11:27.476937744,North America,Commercial,New Customer,Closed Lost,NA2,Competitor,51,2024-12-08 12:11:27.476937744,40318.83149595608,2024-12
1310,2024-07-11 19:00:09.073168356,EMEA,Enterprise,New Customer,Discovery,EMEA10,,59,2024-09-18 19:00:09.073168356,169646.87422264385,2024-09
1311,2024-09-17 17:47:22.946445176,North America,Enterprise,Renewal,Negotiation,NA8,,51,2024-10-01 17:47:22.946445176,215887.26559042907,2024-10
1312,2024-07-12 23:37:00.888189228,APAC,Enterprise,New Customer,Closed Won,APAC3,,68,2024-08-25 23:37:00.888189228,174029.41283256357,2024-08
1313,2024-11-24 22:33:14.411378448,EMEA,Enterprise,Expansion,Qualified,EMEA7,,64,2024-12-31 00:00:00.000000000,129335.8315582514,2024-12
1314,2024-09-17 10:32:57.245103988,EMEA,SMB,Expansion,Qualified,EMEA8,,23,2024-12-11 10:32:57.245103988,12949.545537003702,2024-12
1315,2024-12-14 17:38:38.371854320,EMEA,Commercial,Renewal,Qualified,EMEA3,,46,2024-12-31 00:00:00.000000000,70913.2048830773,2024-12
1316,2024-04-25 01:21:45.710677838,EMEA,Enterprise,Renewal,Discovery,EMEA2,,58,2024-09-20 01:21:45.710677838,155117.07338714093,2024-09
1317,2024-04-22 02:53:08.089549622,EMEA,Enterprise,Renewal,Closed Lost,EMEA8,Product Fit,56,2024-08-30 02:53:08.089549622,167526.16805109553,2024-08
1318,2024-08-04 04:19:25.654752240,EMEA,SMB,Expansion,Proposal,EMEA3,,23,2024-11-18 04:19:25.654752240,10305.778052285395,2024-11
1319,2024-05-02 00:26:17.282040332,North America,Strategic,Renewal,Closed Lost,NA7,Competitor,91,2024-06-15 00:26:17.282040332,313445.4585854601,2024-06
1320,2024-08-18 19:56:23.783044560,North America,Strategic,Renewal,Discovery,NA1,,87,2024-12-01 19:56:23.783044560,308361.3420826245,2024-12
1321,2024-05-10 00:46:06.544264890,North America,Enterprise,Renewal,Proposal,NA6,,62,2024-07-04 00:46:06.544264890,185891.7129660373,2024-07
1322,2024-04-16 15:46:35.576231510,North America,SMB,Renewal,Closed Lost,NA9,No Budget,26,2024-10-01 15:46:35.576231510,16645.655901521972,2024-10
1323,2024-05-13 04:52:15.059460954,APAC,Strategic,Renewal,Closed Lost,APAC4,No Budget,92,2024-07-07 04:52:15.059460954,326430.38625275163,2024-07
1324,2024-03-17 10:19:36.258563690,North America,Enterprise,Expansion,Negotiation,NA3,,62,2024-05-31 10:19:36.258563690,136456.4355425396,2024-05
1325,2024-10-09 06:34:36.999003284,APAC,Strategic,Renewal,Closed Won,APAC5,,84,2024-12-03 06:34:36.999003284,388235.83255510416,2024-12
1326,2024-08-12 00:02:44.879024648,North America,Strategic,Renewal,Qualified,NA6,,101,2024-10-02 00:02:44.879024648,339572.4652936102,2024-10
1327,2024-12-28 07:27:08.816545588,North America,Strategic,Renewal,Proposal,NA8,,81,2024-12-31 00:00:00.000000000,344661.76097659743,2024-12
1328,2024-05-19 15:52:19.895031308,EMEA,Enterprise,Renewal,Closed Lost,EMEA3,Budget Constraints,43,2024-08-07 15:52:19.895031308,173406.84624118128,2024-08
1329,2024-10-07 17:25:27.654224288,EMEA,SMB,Renewal,Closed Lost,EMEA3,Competitor Switch,23,2024-12-31 00:00:00.000000000,13081.822936690132,2024-12
1330,2024-12-17 19:18:57.156319388,EMEA,Enterprise,Renewal,Closed Won,EMEA4,,70,2025-02-26 19:18:57.156319388,166454.3532779407,2025-02
1331,2024-09-24 02:13:31.716579460,EMEA,Enterprise,Renewal,Closed Lost,EMEA3,Competitor Switch,64,2024-10-16 02:13:31.716579460,197592.39772256624,2024-10
1332,2024-01-08 09:48:33.361192805,EMEA,Enterprise,Renewal,Proposal,EMEA9,,73,2024-07-03 09:48:33.361192805,163064.91679129342,2024-07
1333,2024-01-23 05:14:59.886680487,North America,SMB,Renewal,Closed Lost,NA4,Poor Customer Support,22,2024-07-07 05:14:59.886680487,13723.436051392557,2024-07
1334,2024-11-27 20:54:27.210109524,APAC,SMB,Renewal,Discovery,APAC3,,28,2024-12-31 00:00:00.000000000,14923.50929114265,2024-12
1335,2024-04-30 11:49:11.914054608,APAC,Strategic,Expansion,Negotiation,APAC5,,87,2024-05-25 11:49:11.914054608,356148.3721444232,2024-05
1336,2024-09-13 14:49:43.000712836,EMEA,Enterprise,Expansion,Closed Lost,EMEA8,No Decision,42,2024-12-31 00:00:00.000000000,200798.5674242278,2024-12
1337,2024-10-21 12:59:44.215964020,North America,Strategic,Renewal,Discovery,NA5,,111,2024-12-31 00:00:00.000000000,299410.0305460058,2024-12
1338,2024-10-26 09:56:56.466138408,EMEA,Strategic,Renewal,Qualified,EMEA5,,76,2024-12-31 00:00:00.000000000,364318.6545825717,2024-12
1339,2024-02-18 07:13:17.056250217,North America,Enterprise,Expansion,Closed Lost,NA6,No Decision,56,2024-03-04 07:13:17.056250217,191606.4739460109,2024-03
1340,2024-08-30 13:09:19.509286324,North America,Enterprise,Renewal,Discovery,NA10,,57,2024-10-19 13:09:19.509286324,182639.8320902835,2024-10
1341,2024-08-28 17:23:04.769108564,North America,Strategic,New Customer,Discovery,NA7,,94,2024-11-14 17:23:04.769108564,335521.91894830373,2024-11
1342,2024-11-19 06:30:33.092619480,EMEA,Enterprise,Expansion,Discovery,EMEA10,,52,2024-12-31 00:00:00.000000000,171040.25263724866,2024-12
1343,2024-09-03 06:10:01.019169352,APAC,Enterprise,Renewal,Discovery,APAC5,,70,2024-10-24 06:10:01.019169352,163334.45341288077,2024-10
1344,2024-02-17 16:05:40.554412294,EMEA,SMB,Renewal,Closed Lost,EMEA4,No Decision,26,2024-03-22 16:05:40.554412294,11578.736969609748,2024-03
1345,2024-03-11 02:34:11.283009682,EMEA,Enterprise,Expansion,Qualified,EMEA6,,60,2024-03-23 02:34:11.283009682,207203.18221349287,2024-03
1346,2024-11-04 06:04:33.332284132,EMEA,Enterprise,Renewal,Closed Won,EMEA7,,73,2025-02-01 06:04:33.332284132,177026.29619124747,2025-02
1347,2024-04-13 23:30:38.391118422,North America,Commercial,Renewal,Proposal,NA5,,44,2024-07-14 23:30:38.391118422,63756.238468382326,2024-07
1348,2024-03-13 22:00:18.636739204,North America,Commercial,Renewal,Negotiation,NA5,,43,2024-07-15 22:00:18.636739204,60801.893012362605,2024-07
1349,2024-03-24 19:28:01.568770640,APAC,Commercial,Renewal,Proposal,APAC2,,54,2024-07-15 19:28:01.568770640,51094.33426144496,2024-07
1350,2024-10-20 20:55:12.395313852,North America,Commercial,New Customer,Proposal,NA7,,46,2024-11-17 20:55:12.395313852,31375.72090444239,2024-11
1351,2024-09-19 09:23:11.543479604,APAC,Commercial,New Customer,Negotiation,APAC4,,40,2024-12-31 00:00:00.000000000,70249.60152270197,2024-12
1352,2024-03-12 10:09:08.348934694,EMEA,Commercial,Expansion,Closed Lost,EMEA6,No Decision,40,2024-05-26 10:09:08.348934694,68837.03533529649,2024-05
1353,2024-01-05 07:28:09.510489997,EMEA,Strategic,Renewal,Qualified,EMEA1,,90,2024-03-12 07:28:09.510489997,324713.60282754287,2024-03
1354,2024-04-17 09:55:58.482931756,EMEA,Enterprise,Renewal,Negotiation,EMEA4,,36,2024-08-12 09:55:58.482931756,147744.05727174014,2024-08
1355,2024-07-21 00:10:43.395069594,EMEA,SMB,Renewal,Qualified,EMEA3,,23,2024-10-22 00:10:43.395069594,17052.047200850247,2024-10
1356,2024-10-31 04:10:23.003408756,APAC,SMB,Renewal,Closed Lost,APAC4,No Decision,24,2024-12-31 00:00:00.000000000,11647.120238745538,2024-12
1357,2024-07-12 08:01:57.196642858,APAC,Enterprise,Renewal,Closed Lost,APAC3,Competitor Switch,58,2024-09-06 08:01:57.196642858,181206.2875400649,2024-09
1358,2024-07-14 08:32:07.160443166,EMEA,Commercial,Expansion,Qualified,EMEA7,,38,2024-10-05 08:32:07.160443166,50624.68893429287,2024-10
1359,2024-08-07 18:42:51.635104472,North America,Strategic,New Customer,Closed Lost,NA10,Competitor,85,2024-10-28 18:42:51.635104472,291257.0340918284,2024-10
1360,2024-02-05 08:37:50.988682181,EMEA,Enterprise,Renewal,Closed Lost,EMEA4,Competitor Switch,71,2024-05-22 08:37:50.988682181,189740.82401173512,2024-05
1361,2024-04-30 10:10:43.503390752,APAC,Strategic,New Customer,Closed Won,APAC4,,99,2024-06-11 10:10:43.503390752,287479.7859043742,2024-06
1362,2024-06-05 03:42:46.971940948,North America,Commercial,Renewal,Negotiation,NA8,,45,2024-11-26 03:42:46.971940948,63053.8457071052,2024-11
1363,2024-01-21 17:29:05.233775317,EMEA,Enterprise,Renewal,Closed Won,EMEA9,,59,2024-04-10 17:29:05.233775317,180798.5804149041,2024-04
1364,2024-09-24 04:57:55.312691220,EMEA,Commercial,New Customer,Proposal,EMEA3,,44,2024-12-10 04:57:55.312691220,45069.82393796134,2024-12
1365,2024-01-29 16:42:13.338334512,EMEA,Strategic,Renewal,Negotiation,EMEA5,,92,2024-02-20 16:42:13.338334512,292589.57452315907,2024-02
1366,2024-09-26 04:12:16.359489452,North America,Enterprise,Expansion,Proposal,NA4,,61,2024-12-31 00:00:00.000000000,155739.10739857238,2024-12
1367,2024-02-09 15:53:57.161220697,EMEA,Commercial,New Customer,Closed Won,EMEA10,,46,2024-04-10 15:53:57.161220697,51632.5264088293,2024-04
1368,2024-02-24 00:47:08.194384303,APAC,Commercial,Renewal,Closed Lost,APAC3,Product Fit,47,2024-05-24 00:47:08.194384303,39603.54029117115,2024-05
1369,2024-09-24 22:41:56.462275624,North America,SMB,New Customer,Proposal,NA10,,22,2024-10-08 22:41:56.462275624,9687.146983821109,2024-10
1370,2024-02-16 21:53:28.749989153,North America,Enterprise,Renewal,Negotiation,NA4,,56,2024-05-16 21:53:28.749989153,176897.62764106216,2024-05
1371,2024-01-25 13:49:47.807518815,APAC,Commercial,Renewal,Negotiation,APAC3,,45,2024-04-28 13:49:47.807518815,86528.3109304792,2024-04
1372,2024-08-03 11:22:20.305073352,North America,Enterprise,Renewal,Proposal,NA5,,50,2024-12-14 11:22:20.305073352,200191.2006896404,2024-12
1373,2024-09-08 13:51:29.174092136,APAC,Commercial,Renewal,Closed Lost,APAC5,Pricing,41,2024-10-09 13:51:29.174092136,62140.26351471224,2024-10
1374,2024-06-16 17:29:09.451831172,EMEA,Enterprise,New Customer,Closed Lost,EMEA1,Lost to Internal Solution,57,2024-09-18 17:29:09.451831172,203208.54668320293,2024-09
1375,2024-07-19 02:29:13.696084146,North America,Strategic,Renewal,Closed Lost,NA6,No Decision,88,2024-10-11 02:29:13.696084146,353886.5861008167,2024-10
1376,2024-12-28 05:34:41.064220204,APAC,Strategic,New Customer,Negotiation,APAC3,,92,2024-12-31 00:00:00.000000000,317375.5014316321,2024-12
1377,2024-12-20 11:35:56.418019592,EMEA,Strategic,Renewal,Proposal,EMEA5,,81,2024-12-31 00:00:00.000000000,331447.395973193,2024-12
1378,2024-07-30 16:50:33.815994856,EMEA,SMB,Renewal,Closed Won,EMEA8,,26,2024-10-06 16:50:33.815994856,14944.744739291204,2024-10
1379,2024-10-14 06:50:38.620739692,North America,SMB,New Customer,Negotiation,NA9,,24,2024-12-31 00:00:00.000000000,15286.181326369846,2024-12
1380,2024-09-24 12:19:15.668481964,EMEA,Enterprise,Renewal,Negotiation,EMEA8,,61,2024-11-06 12:19:15.668481964,203101.815265314,2024-11
1381,2024-09-20 09:26:24.202262136,North America,Commercial,Renewal,Negotiation,NA8,,43,2024-12-31 00:00:00.000000000,46306.523505278514,2024-12
1382,2024-12-02 11:28:56.614166812,North America,Commercial,Renewal,Negotiation,NA3,,46,2024-12-31 00:00:00.000000000,75667.35431014097,2024-12
1383,2024-09-16 14:09:09.902023896,APAC,SMB,Renewal,Proposal,APAC4,,27,2024-12-31 00:00:00.000000000,17145.1922738374,2024-12
1384,2024-09-19 08:45:58.860390644,North America,Commercial,Renewal,Closed Won,NA4,,43,2024-12-06 08:45:58.860390644,79912.36999811929,2024-12
1385,2024-12-04 03:14:43.021196488,EMEA,SMB,New Customer,Closed Won,EMEA5,,24,2025-02-23 03:14:43.021196488,9786.194875495108,2025-02
1386,2024-03-22 11:06:49.996271094,North America,Strategic,Renewal,Qualified,NA9,,81,2024-04-16 11:06:49.996271094,291575.59234091034,2024-04
1387,2024-11-10 23:15:00.169249212,EMEA,Commercial,Renewal,Negotiation,EMEA9,,44,2024-12-31 00:00:00.000000000,66203.00910258123,2024-12
1388,2024-12-25 17:49:19.800404420,North America,Enterprise,Expansion,Negotiation,NA10,,59,2024-12-31 00:00:00.000000000,211870.84925541023,2024-12
1389,2024-09-03 15:10:24.090465184,APAC,SMB,Renewal,Qualified,APAC5,,25,2024-12-31 00:00:00.000000000,13065.419961292186,2024-12
1390,2024-02-26 00:52:44.130583073,EMEA,Enterprise,New Customer,Closed Won,EMEA1,,64,2024-04-27 00:52:44.130583073,169125.5541961165,2024-04
1391,2024-06-29 01:13:57.114885266,North America,Commercial,Renewal,Discovery,NA8,,46,2024-09-12 01:13:57.114885266,58797.48000100646,2024-09
1392,2024-10-05 21:07:09.315555720,North America,Strategic,Renewal,Closed Lost,NA1,No Budget,89,2024-11-29 21:07:09.315555720,350512.3049985396,2024-11
1393,2024-02-07 13:54:10.845309421,North America,Strategic,New Customer,Discovery,NA2,,109,2024-06-12 13:54:10.845309421,316959.8105071854,2024-06
1394,2024-07-27 01:43:17.519567604,EMEA,Commercial,Renewal,Closed Won,EMEA7,,48,2024-08-29 01:43:17.519567604,66412.72875644389,2024-08
1395,2024-11-02 05:08:01.303430076,North America,Strategic,New Customer,Negotiation,NA8,,79,2024-12-31 00:00:00.000000000,321740.9224671347,2024-12
1396,2024-01-23 08:32:50.654210531,EMEA,Strategic,Renewal,Closed Lost,EMEA1,,74,2024-07-03 08:32:50.654210531,302791.55035823863,2024-07
1397,2024-06-24 16:10:20.112654526,EMEA,Strategic,Renewal,Proposal,EMEA3,,83,2024-07-12 16:10:20.112654526,300832.7221079827,2024-07
1398,2024-09-13 17:46:37.207403072,North America,Strategic,Renewal,Closed Lost,NA7,,91,2024-12-31 00:00:00.000000000,338132.7328547491,2024-12
1399,2024-08-13 19:18:22.944215276,EMEA,Commercial,Renewal,Qualified,EMEA9,,41,2024-08-27 19:18:22.944215276,23927.95156673209,2024-08
1400,2024-10-14 11:33:38.791654580,EMEA,Enterprise,New Customer,Closed Won,EMEA8,,53,2024-12-12 11:33:38.791654580,186981.5683457014,2024-12
1401,2024-03-23 12:51:23.255459780,North America,SMB,Renewal,Closed Lost,NA8,Budget Constraints,25,2024-05-08 12:51:23.255459780,12073.450105739525,2024-05
1402,2024-10-31 03:39:23.708932452,North America,SMB,Expansion,Discovery,NA9,,24,2024-11-14 03:39:23.708932452,14865.207824790528,2024-11
1403,2024-08-19 20:37:50.997119216,North America,Strategic,Expansion,Negotiation,NA10,,69,2024-09-27 20:37:50.997119216,340036.6049505036,2024-09
1404,2024-02-15 22:11:29.716760265,EMEA,Commercial,Renewal,Closed Won,EMEA3,,50,2024-04-21 22:11:29.716760265,60594.94567734199,2024-04
1405,2024-10-07 23:00:48.804976032,EMEA,Enterprise,Renewal,Discovery,EMEA8,,68,2024-12-06 23:00:48.804976032,148315.88479351808,2024-12
1406,2024-07-22 15:07:50.585595488,EMEA,Strategic,New Customer,Discovery,EMEA1,,77,2024-11-13 15:07:50.585595488,299669.1076103924,2024-11
1407,2024-08-11 05:10:40.556672972,EMEA,Strategic,Expansion,Closed Lost,EMEA8,No Budget,90,2024-08-17 05:10:40.556672972,308875.8736786379,2024-08
1408,2024-11-05 22:39:31.508886652,EMEA,Strategic,Renewal,Closed Lost,EMEA7,Competitor,78,2024-12-31 00:00:00.000000000,346714.8561472004,2024-12
1409,2024-07-02 19:00:27.180411506,EMEA,Commercial,Renewal,Closed Won,EMEA8,,41,2024-08-23 19:00:27.180411506,83582.73497540057,2024-08
1410,2024-07-31 04:25:23.092974956,APAC,SMB,Renewal,Closed Lost,APAC1,Pricing,25,2024-12-13 04:25:23.092974956,13324.727909711688,2024-12
1411,2024-07-30 23:15:10.422132324,North America,Commercial,New Customer,Qualified,NA6,,49,2024-09-01 23:15:10.422132324,52143.74748389931,2024-09
1412,2024-02-07 02:02:10.609780629,North America,SMB,Renewal,Qualified,NA7,,26,2024-02-17 02:02:10.609780629,11287.43964912726,2024-02
1413,2024-05-08 00:55:26.723358994,North America,SMB,New Customer,Closed Lost,NA5,No Decision,25,2024-11-02 00:55:26.723358994,11402.47816689042,2024-11
1414,2024-09-03 02:49:31.973322732,North America,Commercial,Renewal,Closed Won,NA5,,51,2024-11-10 02:49:31.973322732,73868.19352588351,2024-11
1415,2024-06-29 07:37:00.490374300,EMEA,Strategic,Renewal,Negotiation,EMEA7,,83,2024-11-03 07:37:00.490374300,313535.3508053036,2024-11
1416,2024-11-08 11:48:47.149991068,APAC,Enterprise,Renewal,Closed Lost,APAC3,Poor Customer Support,56,2024-12-31 00:00:00.000000000,173907.82933474754,2024-12
1417,2024-06-11 19:58:41.101608458,North America,Commercial,Renewal,Closed Lost,NA3,Product Fit,32,2024-06-19 19:58:41.101608458,77930.64731600054,2024-06
1418,2024-07-01 11:37:14.461838792,North America,Enterprise,Renewal,Closed Lost,NA6,No Budget,59,2024-11-24 11:37:14.461838792,160813.0577137082,2024-11
1419,2024-09-18 06:07:37.312126144,EMEA,Commercial,Renewal,Closed Lost,EMEA7,No Budget,47,2024-12-31 00:00:00.000000000,67427.47429373383,2024-12
1420,2024-05-21 18:05:15.770751192,APAC,SMB,Renewal,Closed Lost,APAC1,Poor Customer Support,25,2024-09-20 18:05:15.770751192,14751.13738195072,2024-09
1421,2024-01-31 23:01:20.901305953,North America,Strategic,Renewal,Closed Lost,NA2,Lost to Internal Solution,83,2024-06-03 23:01:20.901305953,326586.049384158,2024-06
1422,2024-09-28 11:00:51.209608868,EMEA,Enterprise,Renewal,Proposal,EMEA4,,68,2024-10-24 11:00:51.209608868,223852.9450197793,2024-10
1423,2024-05-31 13:02:53.560747316,North America,Strategic,Expansion,Discovery,NA8,,89,2024-10-03 13:02:53.560747316,366636.3304958064,2024-10
1424,2024-05-24 13:37:27.079259016,North America,SMB,Renewal,Qualified,NA10,,26,2024-07-26 13:37:27.079259016,13157.742707500518,2024-07
1425,2024-02-21 03:51:22.842683931,APAC,Strategic,Renewal,Proposal,APAC1,,94,2024-04-02 03:51:22.842683931,304904.57853859407,2024-04
1426,2024-08-07 02:24:08.340917600,APAC,Enterprise,Renewal,Closed Lost,APAC2,,74,2024-09-10 02:24:08.340917600,156086.03469903275,2024-09
1427,2024-10-28 13:53:40.396439452,North America,Enterprise,Expansion,Proposal,NA5,,63,2024-11-08 13:53:40.396439452,180316.0297711912,2024-11
1428,2024-11-27 02:13:26.021453880,APAC,Enterprise,Renewal,Closed Won,APAC5,,66,2025-02-09 02:13:26.021453880,147749.23627383026,2025-02
1429,2024-01-29 05:04:42.832898800,EMEA,Strategic,New Customer,Negotiation,EMEA6,,89,2024-06-08 05:04:42.832898800,331723.5490687318,2024-06
1430,2024-10-30 03:15:05.694704184,APAC,Enterprise,New Customer,Negotiation,APAC5,,54,2024-11-15 03:15:05.694704184,217202.3885903391,2024-11
1431,2024-02-27 16:26:32.700698943,EMEA,Enterprise,New Customer,Closed Lost,EMEA9,No Decision,64,2024-05-30 16:26:32.700698943,176562.1692195378,2024-05
1432,2024-02-09 21:09:55.343921378,EMEA,Strategic,Renewal,Proposal,EMEA8,,105,2024-03-06 21:09:55.343921378,324526.3056984928,2024-03
1433,2024-04-16 16:50:55.811153088,EMEA,Strategic,New Customer,Closed Won,EMEA4,,83,2024-05-30 16:50:55.811153088,346329.82665442175,2024-05
1434,2024-03-09 02:56:12.736435571,EMEA,Commercial,Renewal,Qualified,EMEA5,,43,2024-07-01 02:56:12.736435571,66997.80745968877,2024-07
1435,2024-09-05 02:17:29.210667956,North America,Enterprise,Renewal,Closed Lost,NA7,Budget Constraints,60,2024-11-21 02:17:29.210667956,146292.2303121139,2024-11
